Date,Close
11/18/15 16:00,82.08
11/19/15 16:00,83.21
11/20/15 16:00,82.78
11/23/15 16:00,82.73
11/24/15 16:00,82.45
11/25/15 16:00,82.92
11/27/15 16:00,83.1
11/30/15 16:00,83.13
12/1/15 16:00,83.99
12/2/15 16:00,83.74
12/3/15 16:00,82.92
12/4/15 16:00,84.27
12/7/15 16:00,83.84
12/8/15 16:00,84.27
12/9/15 16:00,83.34
12/10/15 16:00,83.19
12/11/15 16:00,82.39
12/14/15 16:00,81.91
12/15/15 16:00,82.9
12/16/15 16:00,83.56
12/17/15 16:00,83.12
12/18/15 16:00,82.71
12/21/15 16:00,84.35
12/22/15 16:00,86.65
12/23/15 16:00,87.82
12/24/15 16:00,89.48
12/28/15 16:00,87.09
12/29/15 16:00,88.3
12/30/15 16:00,87.43
12/31/15 16:00,86.9
1/4/16 16:00,87.65
1/5/16 16:00,88.17
1/6/16 16:00,87.37
1/7/16 16:00,86.24
1/8/16 16:00,85.84
1/11/16 16:00,86.94
1/12/16 16:00,88.91
1/13/16 16:00,85.4
1/14/16 16:00,84.49
1/15/16 16:00,84.25
1/19/16 16:00,84.34
1/20/16 16:00,83.58
1/21/16 16:00,82.85
1/22/16 16:00,84.06
1/25/16 16:00,84.13
1/26/16 16:00,85.62
1/27/16 16:00,84.84
1/28/16 16:00,84.79
1/29/16 16:00,86.97
2/1/16 16:00,86.72
2/2/16 16:00,78.24
2/3/16 16:00,77.89
2/4/16 16:00,78.84
2/5/16 16:00,75.68
2/8/16 16:00,73.02
2/9/16 16:00,72.73
2/10/16 16:00,72.72
2/11/16 16:00,71.71
2/12/16 16:00,72.06
2/16/16 16:00,73.46
2/17/16 16:00,74.26
2/18/16 16:00,74.35
2/19/16 16:00,75.18
2/22/16 16:00,76.44
2/23/16 16:00,75.4
2/24/16 16:00,75.46
2/25/16 16:00,76.14
2/26/16 16:00,76.54
2/29/16 16:00,78.02
3/1/16 16:00,79.4
3/2/16 16:00,80.15
3/3/16 16:00,80.47
3/4/16 16:00,81.15
3/7/16 16:00,79.33
3/8/16 16:00,78.17
3/9/16 16:00,79.76
3/10/16 16:00,79.64
3/11/16 16:00,80.42
3/14/16 16:00,79.59
3/15/16 16:00,77.66
3/16/16 16:00,78.36
3/17/16 16:00,78.52
3/18/16 16:00,78.9
3/21/16 16:00,78.56
3/22/16 16:00,79.62
3/23/16 16:00,79.04
3/24/16 16:00,78.16
3/28/16 16:00,77.84
3/29/16 16:00,78.48
3/30/16 16:00,78.71
3/31/16 16:00,77.86
4/1/16 16:00,77.8
4/4/16 16:00,76.99
4/5/16 16:00,75.06
4/6/16 16:00,76.49
4/7/16 16:00,76.33
4/8/16 16:00,76.71
4/11/16 16:00,76.45
4/12/16 16:00,76.72
4/13/16 16:00,78.34
4/14/16 16:00,77.65
4/15/16 16:00,77.39
4/18/16 16:00,77.69
4/19/16 16:00,78.79
4/20/16 16:00,79.3
4/21/16 16:00,78.95
4/22/16 16:00,79.83
4/25/16 16:00,78.77
4/26/16 16:00,79.47
4/27/16 16:00,80.76
4/28/16 16:00,80.05
4/29/16 16:00,80.01
5/2/16 16:00,80.86
5/3/16 16:00,76.43
5/4/16 16:00,74.4
5/5/16 16:00,74.78
5/6/16 16:00,74.59
5/9/16 16:00,75.67
5/10/16 16:00,76.6
5/11/16 16:00,76.05
5/12/16 16:00,76.11
5/13/16 16:00,75.92
5/16/16 16:00,77.07
5/17/16 16:00,77.49
5/18/16 16:00,77.48
5/19/16 16:00,77.51
5/20/16 16:00,78.74
5/23/16 16:00,78.33
5/24/16 16:00,78.98
5/25/16 16:00,79.36
5/26/16 16:00,79.76
5/27/16 16:00,79.43
5/31/16 16:00,78.77
6/1/16 16:00,79.56
6/2/16 16:00,79.77
6/3/16 16:00,79.99
6/6/16 16:00,80.93
6/7/16 16:00,81.35
6/8/16 16:00,81.87
6/9/16 16:00,81.22
6/10/16 16:00,81
6/13/16 16:00,80.61
6/14/16 16:00,80.98
6/15/16 16:00,81.21
6/16/16 16:00,81.99
6/17/16 16:00,81.91
6/20/16 16:00,83.17
6/21/16 16:00,83.5
6/22/16 16:00,83.39
6/23/16 16:00,84.14
6/24/16 16:00,80.98
6/27/16 16:00,78.49
6/28/16 16:00,80.3
6/29/16 16:00,82.09
6/30/16 16:00,83.44
7/1/16 16:00,82.59
7/5/16 16:00,81.54
7/6/16 16:00,82.44
7/7/16 16:00,82.27
7/8/16 16:00,84.2
7/11/16 16:00,84.41
7/12/16 16:00,84.96
7/13/16 16:00,85.33
7/14/16 16:00,85.56
7/15/16 16:00,85.27
7/18/16 16:00,85.05
7/19/16 16:00,85.32
7/20/16 16:00,86.03
7/21/16 16:00,85.93
7/22/16 16:00,86.56
7/25/16 16:00,85.5
7/26/16 16:00,86.32
7/27/16 16:00,86.03
7/28/16 16:00,86.53
7/29/16 16:00,86.62
8/1/16 16:00,85.65
8/2/16 16:00,87.97
8/3/16 16:00,88.07
8/4/16 16:00,88.25
8/5/16 16:00,88.74
8/8/16 16:00,88.97
8/9/16 16:00,89.79
8/10/16 16:00,89.98
8/11/16 16:00,89.88
8/12/16 16:00,89.83
8/15/16 16:00,90.75
8/16/16 16:00,90
8/17/16 16:00,89.92
8/18/16 16:00,90.64
8/19/16 16:00,90.94
8/22/16 16:00,91.24
8/23/16 16:00,91.34
8/24/16 16:00,91.02
8/25/16 16:00,91.27
8/26/16 16:00,90.84
8/29/16 16:00,92.62
8/30/16 16:00,92.73
8/31/16 16:00,92.98
9/1/16 16:00,92.85
9/2/16 16:00,93.69
9/6/16 16:00,93.8
9/7/16 16:00,93.3
9/8/16 16:00,92.8
9/9/16 16:00,90.86
9/12/16 16:00,91.92
9/13/16 16:00,89.85
9/14/16 16:00,89.55
9/15/16 16:00,90.33
9/16/16 16:00,89.36
9/19/16 16:00,89.52
9/20/16 16:00,89.31
9/21/16 16:00,89.9
9/22/16 16:00,90.81
9/23/16 16:00,90.88
9/26/16 16:00,90.13
9/27/16 16:00,91.58
9/28/16 16:00,91.95
9/29/16 16:00,90.61
9/30/16 16:00,91.61
10/3/16 16:00,91.5
10/4/16 16:00,91.26
10/5/16 16:00,91.79
10/6/16 16:00,92.28
10/7/16 16:00,92.62
10/10/16 16:00,92.45
10/11/16 16:00,91.17
10/12/16 16:00,91.06
10/13/16 16:00,89.78
10/14/16 16:00,89.67
10/17/16 16:00,89.58
10/18/16 16:00,90.39
10/19/16 16:00,91.64
10/20/16 16:00,91.05
10/21/16 16:00,90.54
10/24/16 16:00,91.28
10/25/16 16:00,90.71
10/26/16 16:00,91.38
10/27/16 16:00,88.98
10/28/16 16:00,89.39
10/31/16 16:00,89.21
11/1/16 16:00,92.73
11/2/16 16:00,93.16
11/3/16 16:00,92.8
11/4/16 16:00,94.25
11/7/16 16:00,96.98
11/8/16 16:00,97.46
11/9/16 16:00,101.2
11/10/16 16:00,102.81
11/11/16 16:00,103.42
11/14/16 16:00,105.07
11/15/16 16:00,104.87
11/16/16 16:00,104
11/17/16 16:00,103.79
11/18/16 16:00,103.57
11/21/16 16:00,103.9
11/22/16 16:00,104.05
11/23/16 16:00,104.17
11/25/16 16:00,104.79
11/28/16 16:00,104.01
11/29/16 16:00,104.68
11/30/16 16:00,103.56
12/1/16 16:00,104.34
12/2/16 16:00,104.96
12/5/16 16:00,105.94
12/6/16 16:00,106.48
12/7/16 16:00,107.13
12/8/16 16:00,105.91
12/9/16 16:00,105.51
12/12/16 16:00,105.02
12/13/16 16:00,105.45
12/14/16 16:00,105.15
12/15/16 16:00,105
12/16/16 16:00,104
12/19/16 16:00,104.35
12/20/16 16:00,104.21
12/21/16 16:00,103.79
12/22/16 16:00,103.7
12/23/16 16:00,103.72
12/27/16 16:00,103.43
12/28/16 16:00,103.34
12/29/16 16:00,103.11
12/30/16 16:00,102.47
1/3/17 16:00,102.72
1/4/17 16:00,103.28
1/5/17 16:00,103.41
1/6/17 16:00,104.55
1/9/17 16:00,102.14
1/10/17 16:00,101.71
1/11/17 16:00,101.79
1/12/17 16:00,101.79
1/13/17 16:00,101.76
1/17/17 16:00,100.18
1/18/17 16:00,100.85
1/19/17 16:00,99.99
1/20/17 16:00,100.19
1/23/17 16:00,100.71
1/24/17 16:00,102.07
1/25/17 16:00,101.12
1/26/17 16:00,101.23
1/27/17 16:00,102.53
1/30/17 16:00,102.38
1/31/17 16:00,102.71
2/1/17 16:00,101.83
2/2/17 16:00,104.98
2/3/17 16:00,104.3
2/6/17 16:00,105.13
2/7/17 16:00,105.34
2/8/17 16:00,104.91
2/9/17 16:00,104.49
2/10/17 16:00,105.74
2/13/17 16:00,107.01
2/14/17 16:00,107.94
2/15/17 16:00,107.32
2/16/17 16:00,108.65
2/17/17 16:00,109.46
2/21/17 16:00,111.02
2/22/17 16:00,110.44
2/23/17 16:00,109.84
2/24/17 16:00,111.1
2/27/17 16:00,111.37
2/28/17 16:00,109.9
3/1/17 16:00,110.91
3/2/17 16:00,110.3
3/3/17 16:00,110.46
3/6/17 16:00,109.9
3/7/17 16:00,109.73
3/8/17 16:00,110.03
3/9/17 16:00,109.99
3/10/17 16:00,110.62
3/13/17 16:00,110.79
3/14/17 16:00,110.56
3/15/17 16:00,111.75
3/16/17 16:00,111.65
3/17/17 16:00,112.31
3/20/17 16:00,112.55
3/21/17 16:00,110.9
3/22/17 16:00,110.99
3/23/17 16:00,111.42
3/24/17 16:00,110.89
3/27/17 16:00,110.79
3/28/17 16:00,111.69
3/29/17 16:00,111.13
3/30/17 16:00,111.79
3/31/17 16:00,111.27
4/3/17 16:00,110.27
4/4/17 16:00,110.11
4/5/17 16:00,109.05
4/6/17 16:00,109.49
4/7/17 16:00,110.17
4/10/17 16:00,110.06
4/11/17 16:00,109.94
4/12/17 16:00,110.29
4/13/17 16:00,110.02
4/17/17 16:00,110.21
4/18/17 16:00,109.56
4/19/17 16:00,109.42
4/20/17 16:00,109.95
4/21/17 16:00,110.27
4/24/17 16:00,111.69
4/25/17 16:00,111.21
4/26/17 16:00,111.13
4/27/17 16:00,113.29
4/28/17 16:00,111.89
5/1/17 16:00,109.71
5/2/17 16:00,109.54
5/3/17 16:00,109.25
5/4/17 16:00,110
5/5/17 16:00,110.72
5/8/17 16:00,108
5/9/17 16:00,108.5
5/10/17 16:00,108.96
5/11/17 16:00,108.97
5/12/17 16:00,107.76
5/15/17 16:00,108.63
5/16/17 16:00,108.64
5/17/17 16:00,107.18
5/18/17 16:00,107.44
5/19/17 16:00,107.81
5/22/17 16:00,108.55
5/23/17 16:00,108.94
5/24/17 16:00,109.88
5/25/17 16:00,111.05
5/26/17 16:00,110.56
5/30/17 16:00,110.53
5/31/17 16:00,112.16
6/1/17 16:00,113.36
6/2/17 16:00,113.82
6/5/17 16:00,112.74
6/6/17 16:00,110.89
6/7/17 16:00,110.45
6/8/17 16:00,111.21
6/9/17 16:00,109.06
6/12/17 16:00,108.53
6/13/17 16:00,109.31
6/14/17 16:00,109.37
6/15/17 16:00,109.5
6/16/17 16:00,110.54
6/19/17 16:00,112.28
6/20/17 16:00,111.87
6/21/17 16:00,111.71
6/22/17 16:00,110.99
6/23/17 16:00,111.39
6/26/17 16:00,110.91
6/27/17 16:00,109.35
6/28/17 16:00,110.42
6/29/17 16:00,108.99
6/30/17 16:00,109.08
7/3/17 16:00,109.67
7/5/17 16:00,110.83
7/6/17 16:00,110.28
7/7/17 16:00,112.81
7/10/17 16:00,113.9
7/11/17 16:00,114.72
7/12/17 16:00,115.59
7/13/17 16:00,115.14
7/14/17 16:00,115.18
7/17/17 16:00,113.49
7/18/17 16:00,113.78
7/19/17 16:00,114.43
7/20/17 16:00,114.23
7/21/17 16:00,113.94
7/24/17 16:00,113.94
7/25/17 16:00,114.97
7/26/17 16:00,115.23
7/27/17 16:00,113.88
7/28/17 16:00,114.41
7/31/17 16:00,114.47
8/1/17 16:00,115.85
8/2/17 16:00,116.25
8/3/17 16:00,116.91
8/4/17 16:00,116.69
8/7/17 16:00,117.38
8/8/17 16:00,116.89
8/9/17 16:00,118.55
8/10/17 16:00,118.23
8/11/17 16:00,118.37
8/14/17 16:00,119.84
8/15/17 16:00,119.79
8/16/17 16:00,120.25
8/17/17 16:00,119.11
8/18/17 16:00,118.71
8/21/17 16:00,118.56
8/22/17 16:00,119.99
8/23/17 16:00,119.08
8/24/17 16:00,118.84
8/25/17 16:00,119.66
8/28/17 16:00,121.33
8/29/17 16:00,121.51
8/30/17 16:00,122.34
8/31/17 16:00,122.9
9/1/17 16:00,123.15
9/5/17 16:00,122.89
9/6/17 16:00,122.72
9/7/17 16:00,122.45
9/8/17 16:00,122.51
9/11/17 16:00,123.27
9/12/17 16:00,123.67
9/13/17 16:00,123.29
9/14/17 16:00,124.25
9/15/17 16:00,126.87
9/18/17 16:00,128.98
9/19/17 16:00,130.91
9/20/17 16:00,131.6
9/21/17 16:00,131.06
9/22/17 16:00,131.8
9/25/17 16:00,130.75
9/26/17 16:00,131.52
9/27/17 16:00,131.36
9/28/17 16:00,130.95
9/29/17 16:00,131.68
10/2/17 16:00,132.81
10/3/17 16:00,133.31
10/4/17 16:00,134
10/5/17 16:00,134.79
10/6/17 16:00,135.66
10/9/17 16:00,135.88
10/10/17 16:00,136.07
10/11/17 16:00,136
10/12/17 16:00,136.62
10/13/17 16:00,136.56
10/16/17 16:00,135.9
10/17/17 16:00,136.09
10/18/17 16:00,134.84
10/19/17 16:00,135.61
10/20/17 16:00,136.73
10/23/17 16:00,136.82
10/24/17 16:00,136.96
10/25/17 16:00,136.56
10/26/17 16:00,135.86
10/27/17 16:00,136.53
10/30/17 16:00,135.64
10/31/17 16:00,139.32
11/1/17 16:00,137.15
11/2/17 16:00,137.1
11/3/17 16:00,139.41
11/6/17 16:00,138.99
11/7/17 16:00,139.37
11/8/17 16:00,141.29
11/9/17 16:00,137.56
11/10/17 16:00,138.76
11/13/17 16:00,138.97
11/14/17 16:00,139.34
11/15/17 16:00,138.97
11/16/17 16:00,140.35
11/17/17 16:00,139.84
11/20/17 16:00,141.92
11/21/17 16:00,144
11/22/17 16:00,142.52
11/24/17 13:00,143.94
11/27/17 16:00,143.5
11/28/17 16:00,144.2
11/29/17 16:00,143.22
11/30/17 16:00,144.5
12/1/17 16:00,142.86
12/4/17 16:00,141.69
12/5/17 16:00,142.58
12/6/17 16:00,142.52
12/7/17 16:00,143.2
12/8/17 16:00,143.25
12/11/17 16:00,142.64
12/12/17 16:00,141.42
12/13/17 16:00,141.94
12/14/17 16:00,141.27
12/15/17 16:00,144.09
12/18/17 16:00,142.67
12/19/17 16:00,142.57
12/20/17 16:00,142.34
12/21/17 16:00,142.79
12/22/17 16:00,142.78
12/26/17 16:00,142.2
12/27/17 16:00,143.22
12/28/17 16:00,143.22
12/29/17 16:00,141.65
1/2/18 16:00,142.07
1/3/18 16:00,142.82
1/4/18 16:00,142.43
1/5/18 16:00,143.74
1/8/18 16:00,146.4
1/9/18 16:00,145.62
1/10/18 16:00,145.15
1/11/18 16:00,145.3
1/12/18 16:00,147.21
1/16/18 16:00,145.77
1/17/18 16:00,147.61
1/18/18 16:00,145.74
1/19/18 16:00,145.89
1/22/18 16:00,143.19
1/23/18 16:00,142.41
1/24/18 16:00,143.1
1/25/18 16:00,144.47
1/26/18 16:00,146.15
1/29/18 16:00,147.19
1/30/18 16:00,156.31
1/31/18 16:00,159.38
2/1/18 16:00,157.68
2/2/18 16:00,155.9
2/5/18 16:00,148.2
2/6/18 16:00,148.64
2/7/18 16:00,152.79
2/8/18 16:00,149.84
2/9/18 16:00,153.02
2/12/18 16:00,152.79
2/13/18 16:00,153.02
2/14/18 16:00,154.97
2/15/18 16:00,156.23
2/16/18 16:00,156.66
2/20/18 16:00,157.01
2/21/18 16:00,158.17
2/22/18 16:00,157.99
2/23/18 16:00,158.8
2/26/18 16:00,159.54
2/27/18 16:00,159.02
2/28/18 16:00,156.15
3/1/18 16:00,152.87
3/2/18 16:00,153.86
3/5/18 16:00,154.26
3/6/18 16:00,154.67
3/7/18 16:00,155.76
3/8/18 16:00,155.74
3/9/18 16:00,157.72
3/12/18 16:00,158.02
3/13/18 16:00,158.1
3/14/18 16:00,157.58
3/15/18 16:00,158.18
3/16/18 16:00,156.51
3/19/18 16:00,156.43
3/20/18 16:00,158.82
3/21/18 16:00,159.81
3/22/18 16:00,154.57
3/23/18 16:00,157.19
3/26/18 16:00,162.07
3/27/18 16:00,160.35
3/28/18 16:00,159.78
3/29/18 16:00,161.28
4/2/18 16:00,159.63
4/3/18 16:00,159.7
4/4/18 16:00,162.29
4/5/18 16:00,164.33
4/6/18 16:00,161.04
4/9/18 16:00,162.83
4/10/18 16:00,162.39
4/11/18 16:00,161.86
4/12/18 16:00,162.76
4/13/18 16:00,161.69
4/16/18 16:00,165.18
4/17/18 16:00,166.96
4/18/18 16:00,166.96
4/19/18 16:00,168.86
4/20/18 16:00,168
4/23/18 16:00,169
4/24/18 16:00,164.82
4/25/18 16:00,161.16
4/26/18 16:00,159.75
4/27/18 16:00,158.15
4/30/18 16:00,156.42
5/1/18 16:00,151.78
5/2/18 16:00,146.76
5/3/18 16:00,147.3
5/4/18 16:00,149.84
5/7/18 16:00,149.88
5/8/18 16:00,153.94
5/9/18 16:00,155.39
5/10/18 16:00,156.71
5/11/18 16:00,156.65
5/14/18 16:00,155.17
5/15/18 16:00,154.88
5/16/18 16:00,153.7
5/17/18 16:00,152.84
5/18/18 16:00,152.84
5/21/18 16:00,154.47
5/22/18 16:00,150.73
5/23/18 16:00,153.93
5/24/18 16:00,153.91
5/25/18 16:00,152.9
5/29/18 16:00,150.86
5/30/18 16:00,152.75
5/31/18 16:00,150.47
6/1/18 16:00,152.69
6/4/18 16:00,152.9
6/5/18 16:00,152.95
6/6/18 16:00,153.48
6/7/18 16:00,152.98
6/8/18 16:00,154.65
6/11/18 16:00,154.23
6/12/18 16:00,152.36
6/13/18 16:00,152.24
6/14/18 16:00,149.95
6/15/18 16:00,149.23
6/18/18 16:00,149.27
6/19/18 16:00,145.45
6/20/18 16:00,145.23
6/21/18 16:00,143.15
6/22/18 16:00,143.7
6/25/18 16:00,144.12
6/26/18 16:00,144.29
6/27/18 16:00,143.82
6/28/18 16:00,144.76
6/29/18 16:00,144.54
7/2/18 16:00,145.97
7/3/18 13:00,145.76
7/5/18 16:00,143.97
7/6/18 16:00,144.3
7/9/18 16:00,145.95
7/10/18 16:00,146.44
7/11/18 16:00,144.77
7/12/18 16:00,147.54
7/13/18 16:00,148.89
7/16/18 16:00,149.57
7/17/18 16:00,151.64
7/18/18 16:00,152.15
7/19/18 16:00,150.53
7/20/18 16:00,150.9
7/23/18 16:00,150.18
7/24/18 16:00,150.98
7/25/18 16:00,151.36
7/26/18 16:00,153.25
7/27/18 16:00,153.88
7/30/18 16:00,150.39
7/31/18 16:00,164.95
8/1/18 16:00,163.93
8/2/18 16:00,163.44
8/3/18 16:00,162.38
8/6/18 16:00,162.64
8/7/18 16:00,164.13
8/8/18 16:00,164.48
8/9/18 16:00,164.57
8/10/18 16:00,163.26
8/13/18 16:00,162.55
8/14/18 16:00,164.9
8/15/18 16:00,162.8
8/16/18 16:00,163.86
8/17/18 16:00,164.66
8/20/18 16:00,165.21
8/21/18 16:00,166.15
8/22/18 16:00,163.7
8/23/18 16:00,162.08
8/24/18 16:00,163.23
8/27/18 16:00,164.48
8/28/18 16:00,164.66
8/29/18 16:00,164.66
8/30/18 16:00,162.47
8/31/18 16:00,162.51
9/4/18 16:00,162.37
9/5/18 16:00,162.68
9/6/18 16:00,161.52
9/7/18 16:00,160.18
9/10/18 16:00,161.18
9/11/18 16:00,161.32
9/12/18 16:00,161.68
9/13/18 16:00,163.47
9/14/18 16:00,164.72
9/17/18 16:00,166.45
9/18/18 16:00,168.03
9/19/18 16:00,165.52
9/20/18 16:00,162.66
9/21/18 16:00,164.28
9/24/18 16:00,162.26
9/25/18 16:00,164.81
9/26/18 16:00,165.25
9/27/18 16:00,167.2
9/28/18 16:00,169.21
10/1/18 16:00,168.57
10/2/18 16:00,168.5
10/3/18 16:00,169.09
10/4/18 16:00,168.62
10/5/18 16:00,167.56
10/8/18 16:00,167.34
10/9/18 16:00,166.29
10/10/18 16:00,160.65
10/11/18 16:00,154.22
10/12/18 16:00,154.87
10/15/18 16:00,173.25
10/16/18 16:00,173.53
10/17/18 16:00,171.57
10/18/18 16:00,170.7
10/19/18 16:00,168.93
10/22/18 16:00,171.69
10/23/18 16:00,169.11
10/24/18 16:00,162.2
10/25/18 16:00,161.03
10/26/18 16:00,160.84
10/29/18 16:00,146.69
10/30/18 16:00,150.85
10/31/18 16:00,148.71
11/1/18 16:00,150.01
11/2/18 16:00,147.03
11/5/18 16:00,149.55
11/6/18 16:00,150.56
11/7/18 16:00,153.09
11/8/18 16:00,151.51
11/9/18 16:00,153.14
11/12/18 16:00,148.7
11/13/18 16:00,150.43
11/14/18 16:00,149.41
11/15/18 16:00,151.03
11/16/18 16:00,150.91
11/19/18 16:00,148.1
