Date,Close
1/29/16 16:00,50.51
2/1/16 16:00,50.22
2/2/16 16:00,49
2/3/16 16:00,52.48
2/4/16 16:00,54.36
2/5/16 16:00,54.66
2/8/16 16:00,55.11
2/9/16 16:00,54.48
2/10/16 16:00,53.7
2/11/16 16:00,53.1
2/12/16 16:00,54.2
2/16/16 16:00,54.82
2/17/16 16:00,56.01
2/18/16 16:00,56.2
2/19/16 16:00,56.01
2/22/16 16:00,57.68
2/23/16 16:00,56.55
2/24/16 16:00,56.8
2/25/16 16:00,57.28
2/26/16 16:00,57.27
2/29/16 16:00,56.71
3/1/16 16:00,58.06
3/2/16 16:00,57.95
3/3/16 16:00,57.83
3/4/16 16:00,57.95
3/7/16 16:00,59.02
3/8/16 16:00,57.87
3/9/16 16:00,58.56
3/10/16 16:00,59.41
3/11/16 16:00,60.13
3/14/16 16:00,60.5
3/15/16 16:00,60.45
3/16/16 16:00,60.78
3/17/16 16:00,63.11
3/18/16 16:00,63.47
3/21/16 16:00,63.68
3/22/16 16:00,63.42
3/23/16 16:00,62.48
3/24/16 16:00,62.37
3/28/16 16:00,62.47
3/29/16 16:00,62.37
3/30/16 16:00,62.75
3/31/16 16:00,62.56
4/1/16 16:00,63.66
4/4/16 16:00,62.65
4/5/16 16:00,60.39
4/6/16 16:00,59.55
4/7/16 16:00,59.48
4/8/16 16:00,59.91
4/11/16 16:00,60.62
4/12/16 16:00,61.54
4/13/16 16:00,63.04
4/14/16 16:00,62.58
4/15/16 16:00,62.83
4/18/16 16:00,62.68
4/19/16 16:00,62.77
4/20/16 16:00,62.16
4/21/16 16:00,62.15
4/22/16 16:00,62.99
4/25/16 16:00,62.26
4/26/16 16:00,63.25
4/27/16 16:00,63.83
4/28/16 16:00,63.19
4/29/16 16:00,63.27
5/2/16 16:00,63.46
5/3/16 16:00,63.29
5/4/16 16:00,60.97
5/5/16 16:00,60.98
5/6/16 16:00,61.3
5/9/16 16:00,60.66
5/10/16 16:00,62.1
5/11/16 16:00,62
5/12/16 16:00,62.07
5/13/16 16:00,60.87
5/16/16 16:00,61.95
5/17/16 16:00,61.32
5/18/16 16:00,60.1
5/19/16 16:00,59.54
5/20/16 16:00,59.8
5/23/16 16:00,60.05
5/24/16 16:00,60.4
5/25/16 16:00,61.61
5/26/16 16:00,61.52
5/27/16 16:00,61.63
5/31/16 16:00,61.63
6/1/16 16:00,61.65
6/2/16 16:00,61.75
6/3/16 16:00,61.45
6/6/16 16:00,62.67
6/7/16 16:00,62.53
6/8/16 16:00,63.14
6/9/16 16:00,62.77
6/10/16 16:00,61.62
6/13/16 16:00,60.63
6/14/16 16:00,60.44
6/15/16 16:00,60.65
6/16/16 16:00,60.79
6/17/16 16:00,61.62
6/20/16 16:00,62.29
6/21/16 16:00,61.85
6/22/16 16:00,61.76
6/23/16 16:00,62.82
6/24/16 16:00,58.03
6/27/16 16:00,55.57
6/28/16 16:00,56.86
6/29/16 16:00,58.09
6/30/16 16:00,59.73
7/1/16 16:00,60.27
7/5/16 16:00,58.72
7/6/16 16:00,59.45
7/7/16 16:00,60.11
7/8/16 16:00,61.92
7/11/16 16:00,62.4
7/12/16 16:00,63.96
7/13/16 16:00,63.87
7/14/16 16:00,63.8
7/15/16 16:00,63.83
7/18/16 16:00,63.49
7/19/16 16:00,63.05
7/20/16 16:00,63.5
7/21/16 16:00,63.21
7/22/16 16:00,63.38
7/25/16 16:00,63.47
7/26/16 16:00,64.57
7/27/16 16:00,64.41
7/28/16 16:00,64.01
7/29/16 16:00,63.41
8/1/16 16:00,63.94
8/2/16 16:00,64.01
8/3/16 16:00,64.24
8/4/16 16:00,64.5
8/5/16 16:00,65.46
8/8/16 16:00,65.83
8/9/16 16:00,65.84
8/10/16 16:00,66.71
8/11/16 16:00,67.33
8/12/16 16:00,67.21
8/15/16 16:00,67.63
8/16/16 16:00,67.27
8/17/16 16:00,67.62
8/18/16 16:00,67.72
8/19/16 16:00,67.66
8/22/16 16:00,67.7
8/23/16 16:00,67.68
8/24/16 16:00,67.3
8/25/16 16:00,67.39
8/26/16 16:00,67.32
8/29/16 16:00,67.71
8/30/16 16:00,67.15
8/31/16 16:00,66.54
9/1/16 16:00,66.92
9/2/16 16:00,67.54
9/6/16 16:00,66.62
9/7/16 16:00,66.74
9/8/16 16:00,66.08
9/9/16 16:00,63.57
9/12/16 16:00,64.99
9/13/16 16:00,63.21
9/14/16 16:00,62.98
9/15/16 16:00,63.09
9/16/16 16:00,62.35
9/19/16 16:00,63.25
9/20/16 16:00,62.74
9/21/16 16:00,63.73
9/22/16 16:00,64.09
9/23/16 16:00,63.31
9/26/16 16:00,62.9
9/27/16 16:00,63.41
9/28/16 16:00,64.57
9/29/16 16:00,64.16
9/30/16 16:00,65.71
10/3/16 16:00,65.87
10/4/16 16:00,64.32
10/5/16 16:00,65.54
10/6/16 16:00,65.5
10/7/16 16:00,64.48
10/10/16 16:00,64.14
10/11/16 16:00,63.12
10/12/16 16:00,64.26
10/13/16 16:00,63.15
10/14/16 16:00,63.3
10/17/16 16:00,63.12
10/18/16 16:00,63.19
10/19/16 16:00,63.68
10/20/16 16:00,63.8
10/21/16 16:00,63.71
10/24/16 16:00,63.37
10/25/16 16:00,63.18
10/26/16 16:00,64.21
10/27/16 16:00,62.29
10/28/16 16:00,62.38
10/31/16 16:00,63.77
11/1/16 16:00,60.7
11/2/16 16:00,60.88
11/3/16 16:00,59.72
11/4/16 16:00,60.76
11/7/16 16:00,62.43
11/8/16 16:00,63
11/9/16 16:00,66.32
11/10/16 16:00,68.7
11/11/16 16:00,67.31
11/14/16 16:00,67.06
11/15/16 16:00,65.85
11/16/16 16:00,65.54
11/17/16 16:00,64.79
11/18/16 16:00,64.15
11/21/16 16:00,65.54
11/22/16 16:00,65.58
11/23/16 16:00,66.49
11/25/16 16:00,66.81
11/28/16 16:00,65.98
11/29/16 16:00,65.69
11/30/16 16:00,66.51
12/1/16 16:00,67.65
12/2/16 16:00,67.76
12/5/16 16:00,68.01
12/6/16 16:00,68.45
12/7/16 16:00,68.9
12/8/16 16:00,68.98
12/9/16 16:00,69.53
12/12/16 16:00,69.86
12/13/16 16:00,68.85
12/14/16 16:00,67.67
12/15/16 16:00,67.89
12/16/16 16:00,68.06
12/19/16 16:00,67.82
12/20/16 16:00,68.45
12/21/16 16:00,67.82
12/22/16 16:00,68.07
12/23/16 16:00,68.26
12/27/16 16:00,68.49
12/28/16 16:00,67.7
12/29/16 16:00,67.61
12/30/16 16:00,67.09
1/3/17 16:00,68.53
1/4/17 16:00,68.17
1/5/17 16:00,67.35
1/6/17 16:00,68.01
1/9/17 16:00,66.88
1/10/17 16:00,67.21
1/11/17 16:00,68.46
1/12/17 16:00,68.2
1/13/17 16:00,68.66
1/17/17 16:00,67.56
1/18/17 16:00,67.8
1/19/17 16:00,67.73
1/20/17 16:00,67.93
1/23/17 16:00,67.74
1/24/17 16:00,69.17
1/25/17 16:00,71.18
1/26/17 16:00,71.31
1/27/17 16:00,70.95
1/30/17 16:00,70.41
1/31/17 16:00,70.78
2/1/17 16:00,71.31
2/2/17 16:00,70.02
2/3/17 16:00,70.22
2/6/17 16:00,69.98
2/7/17 16:00,70.24
2/8/17 16:00,69.97
2/9/17 16:00,70.79
2/10/17 16:00,71
2/13/17 16:00,72.2
2/14/17 16:00,72.01
2/15/17 16:00,72.1
2/16/17 16:00,71.78
2/17/17 16:00,71.63
2/21/17 16:00,71.89
2/22/17 16:00,72.5
2/23/17 16:00,72.12
2/24/17 16:00,72.39
2/27/17 16:00,72.35
2/28/17 16:00,71.98
3/1/17 16:00,73.24
3/2/17 16:00,72.11
3/3/17 16:00,71.93
3/6/17 16:00,71.84
3/7/17 16:00,71.54
3/8/17 16:00,71.83
3/9/17 16:00,71.6
3/10/17 16:00,72.49
3/13/17 16:00,72.75
3/14/17 16:00,71.82
3/15/17 16:00,73.96
3/16/17 16:00,73.35
3/17/17 16:00,73.25
3/20/17 16:00,73.37
3/21/17 16:00,71.99
3/22/17 16:00,72.54
3/23/17 16:00,72.78
3/24/17 16:00,72.84
3/27/17 16:00,72.68
3/28/17 16:00,73.29
3/29/17 16:00,73.94
3/30/17 16:00,74.2
3/31/17 16:00,74.15
4/3/17 16:00,74.16
4/4/17 16:00,74.88
4/5/17 16:00,74.65
4/6/17 16:00,74.73
4/7/17 16:00,74.57
4/10/17 16:00,75.6
4/11/17 16:00,75.39
4/12/17 16:00,74.24
4/13/17 16:00,73.51
4/17/17 16:00,74.28
4/18/17 16:00,74.47
4/19/17 16:00,73.63
4/20/17 16:00,74.03
4/21/17 16:00,73.85
4/24/17 16:00,75.48
4/25/17 16:00,76.52
4/26/17 16:00,76.72
4/27/17 16:00,76.49
4/28/17 16:00,75.64
5/1/17 16:00,76.13
5/2/17 16:00,77.11
5/3/17 16:00,76.33
5/4/17 16:00,75.84
5/5/17 16:00,76.86
5/8/17 16:00,76.78
5/9/17 16:00,76.76
5/10/17 16:00,77.09
5/11/17 16:00,77.03
5/12/17 16:00,76.68
5/15/17 16:00,76.97
5/16/17 16:00,77.24
5/17/17 16:00,76.18
5/18/17 16:00,76.07
5/19/17 16:00,78.01
5/22/17 16:00,77.7
5/23/17 16:00,77.65
5/24/17 16:00,77.57
5/25/17 16:00,77.31
5/26/17 16:00,77.56
5/30/17 16:00,77.72
5/31/17 16:00,77.38
6/1/17 16:00,78.08
6/2/17 16:00,77.88
6/5/17 16:00,76.77
6/6/17 16:00,76.33
6/7/17 16:00,74.95
6/8/17 16:00,75.47
6/9/17 16:00,75.74
6/12/17 16:00,75.77
6/13/17 16:00,76.11
6/14/17 16:00,75.34
6/15/17 16:00,76.14
6/16/17 16:00,76.8
6/19/17 16:00,78.07
6/20/17 16:00,77.06
6/21/17 16:00,75.92
6/22/17 16:00,75.77
6/23/17 16:00,76.88
6/26/17 16:00,76.77
6/27/17 16:00,76.43
6/28/17 16:00,77.44
6/29/17 16:00,76.63
6/30/17 16:00,77.83
7/3/17 16:00,78.35
7/5/17 16:00,78.63
7/6/17 16:00,78.55
7/7/17 16:00,79.36
7/10/17 16:00,80.4
7/11/17 16:00,80.45
7/12/17 16:00,80.51
7/13/17 16:00,80.32
7/14/17 16:00,80.61
7/17/17 16:00,80.21
7/18/17 16:00,80.23
7/19/17 16:00,80.38
7/20/17 16:00,79.56
7/21/17 16:00,78.97
7/24/17 16:00,78.65
7/25/17 16:00,79.33
7/26/17 16:00,79
7/27/17 16:00,78.49
7/28/17 16:00,78.43
7/31/17 16:00,78.25
8/1/17 16:00,74.26
8/2/17 16:00,74.1
8/3/17 16:00,73.61
8/4/17 16:00,74.53
8/7/17 16:00,73.99
8/8/17 16:00,72.99
8/9/17 16:00,73.14
8/10/17 16:00,71.65
8/11/17 16:00,71.48
8/14/17 16:00,72.48
8/15/17 16:00,72.31
8/16/17 16:00,72.67
8/17/17 16:00,71.72
8/18/17 16:00,71.2
8/21/17 16:00,71.14
8/22/17 16:00,71.9
8/23/17 16:00,71.21
8/24/17 16:00,70.64
8/25/17 16:00,70.7
8/28/17 16:00,70.44
8/29/17 16:00,70.52
8/30/17 16:00,71.05
8/31/17 16:00,71.76
9/1/17 16:00,71.63
9/5/17 16:00,71.1
9/6/17 16:00,71.33
9/7/17 16:00,71.32
9/8/17 16:00,72.14
9/11/17 16:00,73.35
9/12/17 16:00,74.6
9/13/17 16:00,74.93
9/14/17 16:00,75.62
9/15/17 16:00,76.91
9/18/17 16:00,77.9
9/19/17 16:00,77.03
9/20/17 16:00,77.77
9/21/17 16:00,78.06
9/22/17 16:00,78.1
9/25/17 16:00,77.55
9/26/17 16:00,77.11
9/27/17 16:00,77.12
9/28/17 16:00,76.09
9/29/17 16:00,76.79
10/2/17 16:00,77.54
10/3/17 16:00,77.45
10/4/17 16:00,78.06
10/5/17 16:00,77.8
10/6/17 16:00,77.75
10/9/17 16:00,77.68
10/10/17 16:00,77.98
10/11/17 16:00,78.53
10/12/17 16:00,78.72
10/13/17 16:00,78.53
10/16/17 16:00,79.23
10/17/17 16:00,78.07
10/18/17 16:00,77.97
10/19/17 16:00,78.02
10/20/17 16:00,78.93
10/23/17 16:00,78.48
10/24/17 16:00,79.58
10/25/17 16:00,78.98
10/26/17 16:00,79.5
10/27/17 16:00,79.77
10/30/17 16:00,79.23
10/31/17 16:00,80.02
11/1/17 16:00,81.51
11/2/17 16:00,79.38
11/3/17 16:00,78.1
11/6/17 16:00,78.31
11/7/17 16:00,78.67
11/8/17 16:00,79.05
11/9/17 16:00,77.86
11/10/17 16:00,77.92
11/13/17 16:00,77.94
11/14/17 16:00,76.89
11/15/17 16:00,75.87
11/16/17 16:00,76.44
11/17/17 16:00,75.64
11/20/17 16:00,75.69
11/21/17 16:00,76.3
11/22/17 16:00,76.22
11/24/17 13:00,75.92
11/27/17 16:00,75.53
11/28/17 16:00,76.85
11/29/17 16:00,76.84
11/30/17 16:00,77.78
12/1/17 16:00,77.7
12/4/17 16:00,76.41
12/5/17 16:00,74.95
12/6/17 16:00,75.79
12/7/17 16:00,77.26
12/8/17 16:00,77.29
12/11/17 16:00,77.77
12/12/17 16:00,77.76
12/13/17 16:00,77.57
12/14/17 16:00,76.44
12/15/17 16:00,77.29
12/18/17 16:00,77.06
12/19/17 16:00,76.86
12/20/17 16:00,77.15
12/21/17 16:00,78.1
12/22/17 16:00,77.51
12/26/17 16:00,77.32
12/27/17 16:00,77.42
12/28/17 16:00,78.16
12/29/17 16:00,79.01
1/2/18 16:00,78.86
1/3/18 16:00,81.64
1/4/18 16:00,80.77
1/5/18 16:00,81.39
1/8/18 16:00,82.03
1/9/18 16:00,81.98
1/10/18 16:00,82.47
1/11/18 16:00,83.99
1/12/18 16:00,84.24
1/16/18 16:00,83.35
1/17/18 16:00,83.6
1/18/18 16:00,83.56
1/19/18 16:00,83.95
1/22/18 16:00,84.36
1/23/18 16:00,85.12
1/24/18 16:00,84.5
1/25/18 16:00,85.22
1/26/18 16:00,86.49
1/29/18 16:00,85.59
1/30/18 16:00,84.74
1/31/18 16:00,83.97
2/1/18 16:00,87.86
2/2/18 16:00,85.09
2/5/18 16:00,81.58
2/6/18 16:00,82.68
2/7/18 16:00,81.62
2/8/18 16:00,79.41
2/9/18 16:00,80.77
2/12/18 16:00,82.02
2/13/18 16:00,81.83
2/14/18 16:00,82.67
2/15/18 16:00,82.76
2/16/18 16:00,82.79
2/20/18 16:00,81.71
2/21/18 16:00,81.56
2/22/18 16:00,81.88
2/23/18 16:00,82.22
2/26/18 16:00,82.28
2/27/18 16:00,81.96
2/28/18 16:00,80.7
3/1/18 16:00,79.59
3/2/18 16:00,79.7
3/5/18 16:00,80.22
3/6/18 16:00,80.94
3/7/18 16:00,81.03
3/8/18 16:00,81.14
3/9/18 16:00,83.14
3/12/18 16:00,81.53
3/13/18 16:00,81.28
3/14/18 16:00,80.09
3/15/18 16:00,80.27
3/16/18 16:00,80.98
3/19/18 16:00,80.46
3/20/18 16:00,81.16
3/21/18 16:00,81.48
3/22/18 16:00,79.43
3/23/18 16:00,78.18
3/26/18 16:00,81.1
3/27/18 16:00,79.71
3/28/18 16:00,79.05
3/29/18 16:00,79.91
4/2/18 16:00,77.69
4/3/18 16:00,77.86
4/4/18 16:00,78.58
4/5/18 16:00,79.25
4/6/18 16:00,75.97
4/9/18 16:00,75.93
4/10/18 16:00,77.59
4/11/18 16:00,77.17
4/12/18 16:00,77.44
4/13/18 16:00,77.26
4/16/18 16:00,77.45
4/17/18 16:00,77.95
4/18/18 16:00,79.19
4/19/18 16:00,79.15
4/20/18 16:00,79.06
4/23/18 16:00,78.53
4/24/18 16:00,75.93
4/25/18 16:00,76.73
4/26/18 16:00,75.91
4/27/18 16:00,76.15
4/30/18 16:00,75.03
5/1/18 16:00,73.86
5/2/18 16:00,72.82
5/3/18 16:00,73.07
5/4/18 16:00,74.87
5/7/18 16:00,74.7
5/8/18 16:00,74.82
5/9/18 16:00,75.66
5/10/18 16:00,76.45
5/11/18 16:00,76.47
5/14/18 16:00,76.58
5/15/18 16:00,76.73
5/16/18 16:00,77.33
5/17/18 16:00,77.67
5/18/18 16:00,78.59
5/21/18 16:00,79.89
5/22/18 16:00,79.16
5/23/18 16:00,79
5/24/18 16:00,78.91
5/25/18 16:00,78.27
5/29/18 16:00,76.94
5/30/18 16:00,77.91
5/31/18 16:00,76.58
6/1/18 16:00,76.9
6/4/18 16:00,76.97
6/5/18 16:00,79.45
6/6/18 16:00,80.28
6/7/18 16:00,80.34
6/8/18 16:00,80.35
6/11/18 16:00,80.81
6/12/18 16:00,80.41
6/13/18 16:00,80.05
6/14/18 16:00,79.28
6/15/18 16:00,79.25
6/18/18 16:00,79.23
6/19/18 16:00,78.21
6/20/18 16:00,77.94
6/21/18 16:00,76.36
6/22/18 16:00,76.59
6/25/18 16:00,75.94
6/26/18 16:00,75.51
6/27/18 16:00,75.26
6/28/18 16:00,74.44
6/29/18 16:00,74.74
7/2/18 16:00,74.93
7/3/18 13:00,75.45
7/5/18 16:00,75.84
7/6/18 16:00,76.02
7/9/18 16:00,77.8
7/10/18 16:00,78.31
7/11/18 16:00,75.76
7/12/18 16:00,76.87
7/13/18 16:00,77.76
7/16/18 16:00,77.34
7/17/18 16:00,77.82
7/18/18 16:00,78.37
7/19/18 16:00,78.21
7/20/18 16:00,77.64
7/23/18 16:00,76.87
7/24/18 16:00,77.45
7/25/18 16:00,78.98
7/26/18 16:00,79.96
7/27/18 16:00,80.57
7/30/18 16:00,79.86
7/31/18 16:00,83.17
8/1/18 16:00,82.37
8/2/18 16:00,81.17
8/3/18 16:00,81.57
8/6/18 16:00,81.19
8/7/18 16:00,82.58
8/8/18 16:00,81.91
8/9/18 16:00,81.71
8/10/18 16:00,80.55
8/13/18 16:00,80.12
8/14/18 16:00,80.14
8/15/18 16:00,79.63
8/16/18 16:00,80.51
8/17/18 16:00,81
8/20/18 16:00,81.35
8/21/18 16:00,82.03
8/22/18 16:00,81.49
8/23/18 16:00,80.92
8/24/18 16:00,81.68
8/27/18 16:00,83.09
8/28/18 16:00,83.57
8/29/18 16:00,83.57
8/30/18 16:00,82.83
8/31/18 16:00,83.14
9/4/18 16:00,82.77
9/5/18 16:00,84.56
9/6/18 16:00,84.67
9/7/18 16:00,83.81
9/10/18 16:00,85.25
9/11/18 16:00,85.06
9/12/18 16:00,85.97
9/13/18 16:00,86.7
9/14/18 16:00,87.15
9/17/18 16:00,87.13
9/18/18 16:00,86.93
9/19/18 16:00,88.01
9/20/18 16:00,88.32
9/21/18 16:00,88.5
9/24/18 16:00,87.45
9/25/18 16:00,87.15
9/26/18 16:00,86.91
9/27/18 16:00,86.76
9/28/18 16:00,86.73
10/1/18 16:00,87.45
10/2/18 16:00,87.85
10/3/18 16:00,87.72
10/4/18 16:00,87.7
10/5/18 16:00,86.67
10/8/18 16:00,86.67
10/9/18 16:00,84.93
10/10/18 16:00,81.75
10/11/18 16:00,79.53
10/12/18 16:00,79.77
10/15/18 16:00,79.16
10/16/18 16:00,80.26
10/17/18 16:00,79.81
10/18/18 16:00,78.38
10/19/18 16:00,77.29
10/22/18 16:00,76.56
10/23/18 16:00,73.51
10/24/18 16:00,70.39
10/25/18 16:00,72.2
10/26/18 16:00,72.01
10/29/18 16:00,71.03
10/30/18 16:00,70.35
10/31/18 16:00,71.67
11/1/18 16:00,73.75
11/2/18 16:00,73.24
11/5/18 16:00,73.75
11/6/18 16:00,75.28
11/7/18 16:00,75.42
11/8/18 16:00,74.24
11/9/18 16:00,73.43
11/12/18 16:00,72.51
11/13/18 16:00,72.31
11/14/18 16:00,72.36
11/15/18 16:00,73.98
11/16/18 16:00,74.24
